codigo_inep;nome_escola;municipio;codigo_ibge_municipio;uf;nre;endereco;bairro;cep;latitude;longitude;tipo_coordenada;dependencia_administrativa;rede_ensino;localizacao;situacao_funcionamento;etapas_ofertadas;fonte;ano_referencia;is_ccm;ano_inicio_ccm;status_ccm_atual;nome_original_edital
41062876;JOSE PINTO ROSAS E M DR EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062884;JUDITH M SILVEIRA E M PROFA EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062892;JULIO TEODORICO E E PROF EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062906;KAMAL TEBCHERANI E M PROF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062914;KENNEDY C E PRES EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;INDETERMINADO;INDETERMINADO;KENNEDY C E PRESEFMPN
41062930;LEOPOLDO P ROSAS E M DR EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062949;LINDA S BACILA C E PROFA EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;INDETERMINADO;INDETERMINADO;LINDA S BACILA C E PROFAEF M PROFIS
41062957;LUDOVICO ANTONIO EGG E M EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062965;MANOEL V BITTENCOURT E M PR MAJ EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062973;MARIA A DE ANDRADE E M PROFA EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41062990;MARIA EULINA S SCHEENA EM PROF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Rural;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063015;COLEGIO POSITIVO MASTER - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063023;MEDALHA MILAGROSA E E EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063031;MENELEU A TORRES C E PROF EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;INDETERMINADO;INDETERMINADO;MENELEU A TORRES C E PROFEF M PROFIS
41063040;MINERVINA F SCUDLARECK E M PROFA EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063058;MONTEIRO LOBATO E E EF;Ponta Grossa;4119905;PR;PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;INDETERMINADO;INDETERMINADO;MONTEIRO LOBATO E EEF
41063082;MUNHOZ DA ROCHA C E DO C DR EF M;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063090;NELSON PEREIRA JORGE E M PROF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063139;NOSSA SRA DA GLORIA C E EF M;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0694951;-50.1186957;EXATA_KML;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;2024;SIM;NOSSA SRA DA GLORIA C E CMEF M
41063147;NOSSA SRA DAS GRACAS C E EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063155;OSORIO C E GAL EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA;;;;-25.0917591;-50.1366796;EXATA_KML;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;2024;SIM;OSORIO C E CM GALEF M PROFIS
41063163;OTACILIA H OLIVEIRA E M PROFA EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063171;OTHON MADER E M PREF DR EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063180;PASCOALINO PROVISIERO E M EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Rural;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063198;PAULO GROTT E M PROF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063201;PEDRO GRZELCZAKI C E PE EF M;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063236;DOROTEU DE PADUA C E C M FR EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0426809;-50.2447604;EXATA_KML;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063252;COLEGIO MARISTA PIO XII EI EF E EM;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063260;PLACIDO CARDON E M PROF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063279;PLAUTO MIRO GUIMARAES E M PREF DR EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063287;POLIVALENTE C E EF M PROFIS N;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063309;COL PONTAGROSSENSE-EDUC INF ENS FUND ENS MED;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063317;RAUL P MACHADO E M DR EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063325;REGENTE FEIJO C E M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063341;ROSAZUL E EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063350;COLEGIO SAGRADA FAMILIA;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063368;COLEGIO SAGRADO CORACAO DE JESUS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063376;SANTANA COL ENS FUND ENS MED EDUC PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063384;SANTA MARIA C E EF M;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;True;INDETERMINADO;INDETERMINADO;SANTA MARIA C EEF M
41063392;ESCOLA SANTA TERESINHA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063414;SAO JORGE E M EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063422;COLEGIO SAGRADA FAMILIA SAO JOSE;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063481;SIRLEY JAGAS C E PROFA EF M PROFIS;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063490;THEODORO B ROSAS E M PREF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063503;31 DE MARCO C E EF M;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063538;ZAIR S NASCIMENTO E M PROF EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063546;ZANONI ROGOSKI E M EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063554;ZENEIDA F SCHNIRMANN E M PROFA EI EF;Ponta Grossa;4119905;PR;PONTA GROSSA PONTA GROSSA;;;;-25.0916;-50.1668;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063570;INTEGRACAO C EI EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Privada;Privada;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º), Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063597;ANCHIETA C E PE EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063600;BRAGANTINA C E EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063619;CARLOS DRUMMOND ANDRADE E E EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063635;CHATEAUBRIANDENSE C E EM N PROFIS;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063643;CHERLEI C DE OLIVEIRA E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063678;GETULIO VARGAS C E C EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063686;GUIMARAES ROSA C E C M EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4038148;-53.5106036;EXATA_KML;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063694;HEITOR DE A FURTADO E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063708;ISABEL C E C PRINC EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º), Ensino Médio;INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063716;JANICE GALDINO E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063724;JOAO PAULO II C E C PAPA EF M;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Estadual;Pública Estadual;Urbana;EM_ATIVIDADE;Anos Finais (6º-9º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063732;JOSE P PAULA E M PROF EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063759;LUIZ OSIRIS E M DR EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063775;MANOEL RIBAS E R M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Rural;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063783;MERCEDES CARRILHO E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063791;NELLITA R SABELLA E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063805;NEY BRAGA E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063813;NICE E M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063848;ODILA S TEIXEIRA E M PROFA EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063864;PAULO PIMENTEL E M DR EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Urbana;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
41063899;RUI BARBOSA E R M EI EF;Assis Chateaubriand;4102000;PR;;;;;-24.4168;-53.5213;CENTROIDE_MUNICIPIO;Municipal;Pública Municipal;Rural;EM_ATIVIDADE;Anos Iniciais (1º-5º);INEP - Censo Escolar 2023, SEED-PR Editais 2020-2025, SEED-PR KML, IBGE;2023;False;;NAO_CCM;
